item_index,item,footprint,footprint_type
Namibia,Mutton & Goat Meat,36.98375994240156,kg_co2e
Namibia,Pigmeat,4.615536034042569,kg_co2e
Namibia,Poultry Meat,1.6066339678808002,kg_co2e
Nepal,Bovine Meat,46.919146267421254,kg_co2e
Nepal,Mutton & Goat Meat,21.86842395745633,kg_co2e
Nepal,Pigmeat,3.7112453610669145,kg_co2e
Nepal,Poultry Meat,3.1903236513247704,kg_co2e
Netherlands,Bovine Meat,16.385337671911422,kg_co2e
Netherlands,Mutton & Goat Meat,22.926235253361533,kg_co2e
Netherlands,Pigmeat,6.813246999308756,kg_co2e
Netherlands,Poultry Meat,4.2446203402243174,kg_co2e
New Caledonia,Pigmeat,5.300969279513837,kg_co2e
New Caledonia,Poultry Meat,9.4793540204975,kg_co2e
New Zealand,Bovine Meat,22.7476665260823,kg_co2e
New Zealand,Mutton & Goat Meat,23.695300130023945,kg_co2e
New Zealand,Pigmeat,8.215032827711378,kg_co2e
New Zealand,Poultry Meat,5.202120605835023,kg_co2e
Nicaragua,Bovine Meat,129.99212785275836,kg_co2e
Nicaragua,Pigmeat,5.700252114766648,kg_co2e
Nicaragua,Poultry Meat,1.9161600673733425,kg_co2e
Niger,Bovine Meat,72.40387290640064,kg_co2e
Niger,Mutton & Goat Meat,19.16458639629232,kg_co2e
Niger,Pigmeat,5.655650299644865,kg_co2e
Niger,Poultry Meat,7.888425049663557,kg_co2e
