country_code,country,fbs_item_code,fbs_item,schar_freshwater_item,Aquaculture production (brackishwater),Aquaculture production (freshwater),Aquaculture production (marine),Capture production,mt_production_aqua,mt_production_total
272,Serbia,2761.0,Freshwater Fish,non_freshwater,0.0,4654.099999999999,0.0,1311.0,4654.099999999999,5965.099999999999
273,Montenegro,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
273,Montenegro,2761.0,Freshwater Fish,diadromous_avg,0.0,695.0,0.0,0.0,695.0,695.0
273,Montenegro,2761.0,Freshwater Fish,non_freshwater,0.0,0.0,0.0,145.0,0.0,145.0
273,Montenegro,2762.0,Demersal Fish,non_freshwater,0.0,0.0,139.0,223.0,139.0,362.0
273,Montenegro,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,754.0,0.0,754.0
273,Montenegro,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,56.0,0.0,56.0
273,Montenegro,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,46.0,0.0,46.0
273,Montenegro,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,44.0,0.0,44.0
273,Montenegro,2767.0,"Molluscs, Other",non_freshwater,0.0,0.0,240.0,7.0,240.0,247.0
273,Montenegro,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
276,Sudan,2761.0,Freshwater Fish,catfish,0.0,2000.0,0.0,13000.0,2000.0,15000.0
276,Sudan,2761.0,Freshwater Fish,tilapia,0.0,8050.0,0.0,25000.0,8050.0,33050.0
276,Sudan,2762.0,Demersal Fish,non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
276,Sudan,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,170.0,0.0,170.0
276,Sudan,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,2600.0,0.0,2600.0
276,Sudan,2769.0,"Aquatic Animals, Others",non_freshwater,0.0,0.0,0.0,0.0,0.0,0.0
277,South Sudan,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,32000.0,0.0,32000.0
277,South Sudan,2761.0,Freshwater Fish,tilapia,0.0,25.0,0.0,0.0,25.0,25.0
299,Occupied Palestinian Territory,2761.0,Freshwater Fish,catfish,0.0,0.0,0.0,0.0,0.0,0.0
299,Occupied Palestinian Territory,2761.0,Freshwater Fish,non_freshwater,0.0,6.0,0.0,0.0,6.0,6.0
299,Occupied Palestinian Territory,2761.0,Freshwater Fish,tilapia,0.0,64.0,0.0,0.0,64.0,64.0
299,Occupied Palestinian Territory,2762.0,Demersal Fish,non_freshwater,560.0,0.0,0.0,256.0,560.0,816.0
299,Occupied Palestinian Territory,2763.0,Pelagic Fish,non_freshwater,0.0,0.0,0.0,1523.0,0.0,1523.0
299,Occupied Palestinian Territory,2764.0,"Marine Fish, Other",non_freshwater,0.0,0.0,0.0,1631.0,0.0,1631.0
299,Occupied Palestinian Territory,2765.0,Crustaceans,non_freshwater,0.0,0.0,0.0,450.0,0.0,450.0
299,Occupied Palestinian Territory,2766.0,Cephalopods,non_freshwater,0.0,0.0,0.0,83.0,0.0,83.0
